stratum,replicate,scale_points,conditional_time_points,model_change_points,observed_change_points
strict_posttrained,39,-4.3497960439779515,6.073221541792529,1.7234254978145778,3.221794010413376
strict_posttrained,40,-13.649593496226316,7.91453133720485,-5.735062159021467,-5.293062057796753
strict_posttrained,41,-5.491377100667525,12.2256692042018,6.734292103534276,5.1293025493952555
strict_posttrained,42,-3.941980955200922,5.165091420808093,1.2231104656071707,2.220091031234329
strict_posttrained,43,-6.477309335484071,0.9716465206442724,-5.505662814839798,-5.829098473183588
strict_posttrained,44,-7.1923538142688965,6.6418871942078805,-0.550466620061016,0.8139413559111226
strict_posttrained,45,-1.7333781407577806,4.788512967079194,3.0551348263214138,5.721563576229343
strict_posttrained,46,-6.446261648701965,13.703591329269317,7.257329680567352,6.51240881259686
strict_posttrained,47,0.9267720722060471,8.903460646413306,9.830232718619353,11.236419596790931
strict_posttrained,48,-11.480617076735573,5.881025592931422,-5.599591483804151,-4.305763517035587
strict_posttrained,49,-5.734083574100172,7.574745552021131,1.8406619779209592,2.5150006950660284
strict_posttrained,50,-6.891997443560976,8.86743177973189,1.9754343361709132,2.4749162667868063
strict_posttrained,51,-2.901803265511443,1.5170205373371175,-1.3847827281743257,2.1717082709666578
strict_posttrained,52,-11.657463527057082,6.444992505694418,-5.2124710213626635,-4.558150504652904
strict_posttrained,53,-8.128088331605493,10.82573390224945,2.6976455706439566,2.1573228638890853
