replicate,budget_FLOPs,L_ctx,quality_cost,Q0_B,N_star_B,D_star_B,Q_star_B,predicted_loss,C_train_FLOPs,C_attention_FLOPs,C_quality_FLOPs,C_used_FLOPs,C_unused_fraction,train_fraction_of_used,attention_fraction_of_used,quality_fraction_of_used,Q_active,N_lower_active,N_upper_active,D_lower_active,D_upper_active,support_saturated,active_set
196,1e+21,2048,exponential,0.4,2.323196331980223,53.14960470098964,1.0,2.3837819641949443,7.408618001252279e+20,5.057616555521556e+19,2.0856203431955667e+20,1e+21,0.0,0.7408618001252278,0.05057616555521555,0.20856203431955667,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
196,1e+22,2048,exponential,0.4,5.643614694252607,249.3929220417936,1.0,2.171279409763338,8.444865356865967e+21,5.765028083620501e+20,9.786318347719825e+20,1.0000000000000002e+22,0.0,0.8444865356865966,0.057650280836205006,0.09786318347719823,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
200,1e+19,2048,exponential,0.4,0.12834239841000042,9.999999999999998,0.5598357476156769,3.3137252881014136,7.700543904600023e+18,5.2569046388736166e+17,1.7737656315126141e+18,1e+19,0.0,0.7700543904600023,0.05256904638873617,0.1773765631512614,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
200,1e+21,2048,exponential,0.4,2.32273950093739,53.1578775330154,1.0,2.3821849346175843,7.408314115915627e+20,5.057409103131734e+19,2.0859449737712e+20,1e+21,0.0,0.7408314115915626,0.05057409103131734,0.20859449737712,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
200,1e+22,2048,exponential,0.4,5.641850089288235,249.46328906709883,1.0,2.1696724294907,8.444606878184091e+21,5.7648516288403394e+20,9.789079589318749e+20,1e+22,0.0,0.8444606878184091,0.057648516288403395,0.09789079589318748,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
204,1e+19,2048,exponential,0.4,0.12943892115387456,10.0,0.555712331921633,3.3064341074835095,7.766335269232474e+18,5.301818210462703e+17,1.7034829097212552e+18,1e+19,0.0,0.7766335269232474,0.053018182104627026,0.17034829097212553,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
204,1e+21,2048,exponential,0.4,2.3231926252523074,53.14967181640193,1.0,2.3839837720012986,7.408615535906722e+20,5.057614872512323e+19,2.085622976842044e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408615535906723,0.050576148725123234,0.20856229768420442,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
204,1e+22,2048,exponential,0.4,5.643751776362034,249.38745729004967,1.0,2.1714981742203276,8.444885430498772e+21,5.765041787220496e+20,9.78610390779178e+20,1e+22,0.0,0.8444885430498772,0.05765041787220496,0.0978610390779178,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
208,1e+19,2048,exponential,0.4,0.12820970184272262,10.000000000000002,0.5603278965389065,3.3112715206114496,7.69258211056336e+18,5.2514693874779206e+17,1.7822709506888497e+18,1.0000000000000002e+19,0.0,0.7692582110563358,0.052514693874779195,0.17822709506888493,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
208,1e+21,2048,exponential,0.4,2.322879481763318,53.15534232248027,1.0,2.3787059546857003,7.408407241619685e+20,5.0574726769457046e+19,2.0858454906857452e+20,1e+21,0.0,0.7408407241619684,0.05057472676945705,0.20858454906857452,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
208,1e+22,2048,exponential,0.4,5.642500971997391,249.43732924248403,1.0,2.166176856674972,8.444702236218897e+21,5.7649167265920995e+20,9.788060911218938e+20,1.0000000000000002e+22,0.0,0.8444702236218895,0.05764916726592099,0.09788060911218938,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
211,1e+19,2048,exponential,0.4,0.13054679951327647,9.999999999999998,0.5514399558105283,3.3026116972678317,7.832807970796586e+18,5.3471969080638035e+17,1.632472338397033e+18,9.999999999999998e+18,2.220446049250313e-16,0.7832807970796587,0.05347196908063804,0.16324723383970333,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
211,1e+21,2048,exponential,0.4,2.3230486436723004,53.15227893231093,1.0,2.3890630200496914,7.408519768907801e+20,5.057549495574393e+19,2.0857252815347597e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408519768907802,0.050575494955743934,0.208572528153476,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
211,1e+22,2048,exponential,0.4,5.643200432870505,249.40943794712226,1.0,2.1765549594905993,8.444804689111139e+21,5.764986667766537e+20,9.78696644112209e+20,1.0000000000000002e+22,0.0,0.8444804689111137,0.05764986667766536,0.09786966441122089,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
215,1e+19,2048,exponential,0.4,0.1278111946312659,10.000000000000002,0.5617972159720812,3.3105183862362564,7.668671677875955e+18,5.2351465320966515e+17,1.807813668914379e+18,9.999999999999998e+18,2.220446049250313e-16,0.7668671677875956,0.052351465320966524,0.18078136689143795,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
215,1e+21,2048,exponential,0.4,2.3235129498491927,53.14387252407659,1.0,2.3747018356858445,7.4088285608896e+20,5.057760297567301e+19,2.0853954093536703e+20,1e+21,0.0,0.74088285608896,0.05057760297567301,0.20853954093536703,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
215,1e+22,2048,exponential,0.4,5.645156476453471,249.3314729905743,1.0,2.162211611918211,8.445091077218546e+21,5.765182175381194e+20,9.783907052433358e+20,1e+22,0.0,0.8445091077218546,0.057651821753811935,0.09783907052433358,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
219,1e+19,2048,exponential,0.4,0.1289050658742692,10.0,0.5577326119719043,3.304780040991789,7.734303952456152e+18,5.279951498210067e+17,1.7377008977228408e+18,9.999999999999998e+18,2.220446049250313e-16,0.7734303952456153,0.05279951498210068,0.1737700897722841,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
219,1e+21,2048,exponential,0.4,2.323294582903115,53.147825794548055,1.0,2.3779664751387886,7.408683345693117e+20,5.0576611639931675e+19,2.085550537907567e+20,1e+21,0.0,0.7408683345693117,0.05057661163993168,0.2085550537907567,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
219,1e+22,2048,exponential,0.4,5.644371511169832,249.3627546704294,1.0,2.1654631800275688,8.444976170451623e+21,5.7651037323616413e+20,9.785134563122142e+20,1.0000000000000002e+22,0.0,0.8444976170451621,0.05765103732361641,0.0978513456312214,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
223,1e+19,2048,exponential,0.4,0.12925777730138746,10.0,0.5564005870508326,3.3024183900092194,7.755466638083248e+18,5.294398558264831e+17,1.7150935060902692e+18,1e+19,0.0,0.7755466638083248,0.052943985582648304,0.17150935060902692,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
223,1e+21,2048,exponential,0.4,2.3231015999652485,53.151320007737304,1.0,2.378480802205881,7.408554993014367e+20,5.057573541897808e+19,2.0856876527958517e+20,1e+21,0.0,0.7408554993014367,0.050575735418978085,0.20856876527958518,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
223,1e+22,2048,exponential,0.4,5.643915370260477,249.3809359644077,1.0,2.165991148759627,8.444909385236787e+21,5.765058140321647e+20,9.785848007310488e+20,1.0000000000000002e+22,0.0,0.8444909385236786,0.05765058140321646,0.09785848007310487,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
227,1e+19,2048,exponential,0.4,0.12878075405610653,10.000000000000002,0.5581995534017016,3.304852569369154,7.726845243366394e+18,5.274859686138125e+17,1.7456687880197932e+18,9.999999999999998e+18,2.220446049250313e-16,0.7726845243366396,0.05274859686138126,0.17456687880197935,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
227,1e+21,2048,exponential,0.4,2.3234168128298793,53.1456128965196,1.0,2.3770284481429664,7.408764631915325e+20,5.05771665538753e+19,2.085463702545921e+20,1e+21,0.0,0.7408764631915326,0.0505771665538753,0.2085463702545921,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
227,1e+22,2048,exponential,0.4,5.644776376921859,249.34661937060284,1.0,2.1645250420106517,8.445035440131031e+21,5.7651441937961176e+20,9.78450140489357e+20,1e+22,0.0,0.8445035440131031,0.05765144193796118,0.0978450140489357,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
230,1e+19,2048,exponential,0.4,0.12978506883068144,10.000000000000002,0.5543891880657564,3.3000685108824728,7.787104129840889e+18,5.3159964193047136e+17,1.6812962282286397e+18,1e+19,0.0,0.7787104129840888,0.05315996419304713,0.16812962282286395,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
230,1e+21,2048,exponential,0.4,2.3229961045709477,53.1532303366355,1.0,2.3804099875537585,7.408484821041996e+20,5.057525637831336e+19,2.0857626151748705e+20,1e+21,0.0,0.7408484821041996,0.05057525637831336,0.20857626151748704,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
230,1e+22,2048,exponential,0.4,5.642934083074658,249.42005802142907,1.0,2.1679038021232606,8.444765678469485e+21,5.764960036501835e+20,9.787383178803306e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444765678469487,0.05764960036501836,0.09787383178803306,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
234,1e+19,2048,exponential,0.4,0.12724607612603162,10.0,0.563858879295846,3.314201933427901,7.634764567561897e+18,5.2119992781222554e+17,1.844035504625878e+18,1.0000000000000002e+19,0.0,0.7634764567561896,0.05211999278122255,0.18440355046258775,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
234,1e+21,2048,exponential,0.4,2.323340377822937,53.14699668396022,1.0,2.3736780978658576,7.40871380135199e+20,5.057681955056293e+19,2.0855180031423794e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408713801351992,0.05057681955056293,0.20855180031423798,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
234,1e+22,2048,exponential,0.4,5.644436117117559,249.3601797600462,1.0,2.161186838246211,8.444985628851191e+21,5.765110189295746e+20,9.78503352219235e+20,1e+22,0.0,0.844498562885119,0.057651101892957454,0.0978503352219235,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
238,1e+19,2048,exponential,0.4,0.13087349302121729,9.999999999999998,0.5501589114040413,3.285037388252542,7.852409581273036e+18,5.36057827414906e+17,1.6115325913120584e+18,1e+19,0.0,0.7852409581273035,0.053605782741490596,0.16115325913120582,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
238,1e+21,2048,exponential,0.4,2.3225668256138663,53.16100521092391,1.0,2.373985011838621,7.408199227150665e+20,5.057330672401521e+19,2.0860677056091813e+20,9.999999999999997e+20,2.220446049250313e-16,0.7408199227150666,0.05057330672401523,0.2086067705609182,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
238,1e+22,2048,exponential,0.4,5.640495755270286,249.51732268664873,1.0,2.1614643537348055,8.444408396882691e+21,5.764716132271916e+20,9.791199898901175e+20,1e+22,0.0,0.8444408396882691,0.057647161322719166,0.09791199898901175,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
242,1e+19,2048,exponential,0.4,0.12904625340373635,9.999999999999998,0.5572006902948209,3.3073355642401703,7.742775204224179e+18,5.2857345394170406e+17,1.7286513418341164e+18,1e+19,0.0,0.7742775204224179,0.052857345394170405,0.17286513418341162,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
242,1e+21,2048,exponential,0.4,2.322715382806974,53.158314363964564,1.0,2.381568886937602,7.408298069836165e+20,5.057398149008156e+19,2.0859621152630178e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408298069836167,0.05057398149008157,0.2085962115263018,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
242,1e+22,2048,exponential,0.4,5.641722955409483,249.4683603091661,1.0,2.1690514418460256,8.444588250027517e+21,5.7648389120187846e+20,9.789278587706042e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444588250027518,0.05764838912018786,0.09789278587706043,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
246,1e+19,2048,exponential,0.4,0.12959689033966149,10.000000000000002,0.555109800009456,3.307212209564904,7.775813420379691e+18,5.308288628312536e+17,1.6933577167890552e+18,1e+19,0.0,0.7775813420379691,0.05308288628312536,0.1693357716789055,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
246,1e+21,2048,exponential,0.4,2.3234106259812997,53.14572490119961,1.0,2.386039206635852,7.408760517655568e+20,5.057713846719535e+19,2.0854680976724787e+20,1e+21,0.0,0.7408760517655568,0.050577138467195346,0.20854680976724788,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
246,1e+22,2048,exponential,0.4,5.644734008854122,249.34830778674285,1.0,2.1735322516314906,8.445029238084315e+21,5.7651399598655596e+20,9.784567659291307e+20,1.0000000000000002e+22,0.0,0.8445029238084313,0.05765139959865558,0.09784567659291304,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
249,1e+19,2048,exponential,0.4,0.12906132144329643,10.0,0.5571438213186136,3.3015666303339857,7.743679286597787e+18,5.286351726317423e+17,1.7276855407704717e+18,1e+19,0.0,0.7743679286597785,0.05286351726317423,0.17276855407704717,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
249,1e+21,2048,exponential,0.4,2.322971216307613,53.1536810376445,1.0,2.3759619615760084,7.408468265474638e+20,5.057514335897353e+19,2.0857803009356274e+20,1e+21,0.0,0.7408468265474638,0.05057514335897353,0.20857803009356274,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
249,1e+22,2048,exponential,0.4,5.642434210914635,249.43999169475128,1.0,2.163459209213715,8.444692456252362e+21,5.764910050134947e+20,9.788165387341436e+20,1e+22,0.0,0.8444692456252362,0.05764910050134947,0.09788165387341435,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
253,1e+19,2048,exponential,0.4,0.1278545115983988,10.0,0.5616381298161258,3.3085096790853896,7.671270695903928e+18,5.2369207950704154e+17,1.8050372245890307e+18,1e+19,0.0,0.7671270695903928,0.052369207950704155,0.18050372245890306,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
253,1e+21,2048,exponential,0.4,2.3229288638493353,53.15444801494272,1.0,2.3730122888025127,7.408440092153368e+20,5.057495102910032e+19,2.085810397555629e+20,1e+21,0.0,0.7408440092153368,0.050574951029100326,0.2085810397555629,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
253,1e+22,2048,exponential,0.4,5.64248692449469,249.43788945643902,1.0,2.1605037634765596,8.444700178389053e+21,5.764915321780261e+20,9.788082894329212e+20,1.0000000000000002e+22,0.0,0.8444700178389052,0.0576491532178026,0.0978808289432921,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
257,1e+19,2048,exponential,0.4,0.12830129930053286,9.999999999999998,0.5599883326070786,3.307718996947745,7.69807795803197e+18,5.255221219349826e+17,1.7763999200330463e+18,9.999999999999998e+18,2.220446049250313e-16,0.7698077958031971,0.05255221219349827,0.17763999200330466,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
257,1e+21,2048,exponential,0.4,2.3233501387622,53.146819966871014,1.0,2.375931253257328,7.408720292687966e+20,5.057686386474986e+19,2.0855110686645354e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408720292687967,0.05057686386474986,0.20855110686645356,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
257,1e+22,2048,exponential,0.4,5.6445358821324305,249.35620366754912,1.0,2.1634191630546042,8.44500023420282e+21,5.76512015988246e+20,9.784877498089349e+20,1.0000000000000002e+22,0.0,0.844500023420282,0.057651201598824586,0.09784877498089346,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
261,1e+19,2048,exponential,0.4,0.12936321474158496,10.0,0.5560003238217268,3.308197244320227,7.761792884495099e+18,5.29871727581532e+17,1.7083353879233695e+18,1e+19,0.0,0.7761792884495099,0.0529871727581532,0.17083353879233695,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
261,1e+21,2048,exponential,0.4,2.322433424685384,53.163421761505745,1.0,2.3850689362271735,7.408110460174036e+20,5.057270074145475e+19,2.0861625324114162e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408110460174037,0.05057270074145476,0.20861625324114166,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
261,1e+22,2048,exponential,0.4,5.64002523325673,249.53610049751182,1.0,2.172546600316841,8.444339420486724e+21,5.764669044385603e+20,9.791936750747151e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444339420486725,0.05764669044385604,0.09791936750747153,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
264,1e+19,2048,exponential,0.4,0.1291883280460797,10.0,0.5566637072458211,3.3082429401975935,7.751299682764782e+18,5.291553916767424e+17,1.719544925558476e+18,1e+19,0.0,0.7751299682764782,0.05291553916767423,0.17195449255584758,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
264,1e+21,2048,exponential,0.4,2.323069871098566,53.151894545119525,1.0,2.383741552243407,7.408533888574524e+20,5.057559134600208e+19,2.0857101979654544e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408533888574524,0.05057559134600209,0.20857101979654546,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
264,1e+22,2048,exponential,0.4,5.643265298792143,249.40685170735938,1.0,2.171224603297618,8.444814189126834e+21,5.7649931531105855e+20,9.786864955621075e+20,1e+22,0.0,0.8444814189126835,0.057649931531105855,0.09786864955621075,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
268,1e+19,2048,exponential,0.4,0.12768157213967266,10.0,0.562272363253458,3.3132571533419215,7.66089432838036e+18,5.229837194840992e+17,1.8161219521355402e+18,1e+19,0.0,0.766089432838036,0.05229837194840992,0.18161219521355404,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
268,1e+21,2048,exponential,0.4,2.3232702806068684,53.14826579471303,1.0,2.3763506731771025,7.408667183199082e+20,5.0576501303972405e+19,2.0855678037611938e+20,1e+21,0.0,0.7408667183199082,0.050576501303972406,0.20855678037611938,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
268,1e+22,2048,exponential,0.4,5.644322647328739,249.36470220464437,1.0,2.1638410879472425,8.444969016588367e+21,5.7650988486576583e+20,9.78521098545869e+20,1.0000000000000002e+22,0.0,0.8444969016588365,0.05765098848657657,0.09785210985458688,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
272,1e+19,2048,exponential,0.4,0.13012100437671156,10.0,0.5530949570992537,3.2971596907170966,7.807260262602694e+18,5.329756339270107e+17,1.6597641034702943e+18,9.999999999999998e+18,2.220446049250313e-16,0.7807260262602695,0.05329756339270108,0.16597641034702945,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
272,1e+21,2048,exponential,0.4,2.323124848840405,53.15089903153831,1.0,2.3802021290602595,7.408570456702444e+20,5.057584098442202e+19,2.0856711334533362e+20,1e+21,0.0,0.7408570456702444,0.05057584098442203,0.20856711334533362,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
272,1e+22,2048,exponential,0.4,5.643355837375949,249.40324197419594,1.0,2.1676905725306956,8.44482744873339e+21,5.765002205001995e+20,9.786723307664114e+20,1e+22,0.0,0.844482744873339,0.05765002205001994,0.09786723307664114,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
276,1e+19,2048,exponential,0.4,0.12859490531605228,10.000000000000002,0.5588952096800832,3.2999508753566347,7.715694318963139e+18,5.267247321745503e+17,1.7575809488623114e+18,1e+19,0.0,0.7715694318963138,0.052672473217455024,0.17575809488623115,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
276,1e+21,2048,exponential,0.4,2.3232700560705,53.148269860043456,1.0,2.370598670193444,7.408667033867594e+20,5.057650028453611e+19,2.085567963287043e+20,9.999999999999997e+20,2.220446049250313e-16,0.7408667033867595,0.05057650028453613,0.20855679632870436,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
276,1e+22,2048,exponential,0.4,5.644024321689242,249.37659303474769,1.0,2.158103985159617,8.444925338088696e+21,5.765069030801884e+20,9.785677588311156e+20,1e+22,0.0,0.8444925338088696,0.05765069030801884,0.09785677588311156,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
280,1e+19,2048,exponential,0.4,0.12798935344836235,10.000000000000002,0.5611419345003837,3.308961942159036,7.679361206901743e+18,5.242443917244922e+17,1.796394401373764e+18,9.999999999999998e+18,2.220446049250313e-16,0.7679361206901744,0.05242443917244923,0.17963944013737643,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
280,1e+21,2048,exponential,0.4,2.3222943989466542,53.165940439021,1.0,2.3746232056518783,7.408017941776193e+20,5.057206914919215e+19,2.086261366731884e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408017941776195,0.050572069149192156,0.20862613667318844,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
280,1e+22,2048,exponential,0.4,5.640242046760856,249.52744745247284,1.0,2.1621536134422756,8.444371205654086e+21,5.764690743059855e+20,9.791597200399309e+20,1.0000000000000002e+22,0.0,0.8444371205654084,0.05764690743059854,0.09791597200399307,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
283,1e+19,2048,exponential,0.4,0.12771383571278538,9.999999999999998,0.5621542236945917,3.3164845513191374,7.662830142767121e+18,5.2311587107956896e+17,1.8140539861533092e+18,1e+19,0.0,0.7662830142767122,0.05231158710795689,0.18140539861533092,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
283,1e+21,2048,exponential,0.4,2.322741174412864,53.15784722306008,1.0,2.3803008929043132,7.408315229289011e+20,5.057409863194631e+19,2.0859437843915276e+20,1.0000000000000003e+21,0.0,0.740831522928901,0.0505740986319463,0.2085943784391527,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
283,1e+22,2048,exponential,0.4,5.644189058903932,249.37002670655335,1.0,2.1677981909629773,8.444949458134259e+21,5.7650854967529885e+20,9.78541992190443e+20,1.0000000000000002e+22,0.0,0.8444949458134258,0.05765085496752988,0.09785419921904429,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
287,1e+19,2048,exponential,0.4,0.128657833988615,10.0,0.5586599843699022,3.3114463387097937,7.7194700393169e+18,5.269824880173671e+17,1.7535474726657318e+18,9.999999999999998e+18,2.220446049250313e-16,0.77194700393169,0.05269824880173672,0.1753547472665732,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
287,1e+21,2048,exponential,0.4,2.322657753682797,53.15935817979006,1.0,2.382488790424826,7.408259727425425e+20,5.0573719739224244e+19,2.0860030751823335e+20,1e+21,0.0,0.7408259727425425,0.05057371973922424,0.20860030751823333,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
287,1e+22,2048,exponential,0.4,5.641190451372643,249.48960359817497,1.0,2.16997326584677,8.444510217208624e+21,5.76478564161442e+20,9.790112186299343e+20,1e+22,0.0,0.8444510217208624,0.05764785641614421,0.09790112186299343,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
291,1e+19,2048,exponential,0.4,0.13007319990082764,9.999999999999998,0.5532797438944156,3.2953394667676026,7.804391994049657e+18,5.3277982679378995e+17,1.6628281791565535e+18,1e+19,0.0,0.7804391994049656,0.05327798267937899,0.16628281791565533,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
291,1e+21,2048,exponential,0.4,2.322930875960819,53.154411576324925,1.0,2.3780134244370448,7.40844143065046e+20,5.057496016657382e+19,2.0858089676837988e+20,9.999999999999997e+20,2.220446049250313e-16,0.7408441430650462,0.05057496016657383,0.20858089676837993,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
291,1e+22,2048,exponential,0.4,5.6424321014471515,249.44007582188183,1.0,2.165517288557217,8.444692147228785e+21,5.764909839174851e+20,9.788168688537293e+20,1e+22,0.0,0.8444692147228785,0.05764909839174851,0.09788168688537294,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
295,1e+19,2048,exponential,0.4,0.1276549894668498,9.999999999999998,0.5623696381709505,3.3151000590966624,7.659299368010988e+18,5.228748368562167e+17,1.8178257951327951e+18,9.999999999999998e+18,2.220446049250313e-16,0.7659299368010989,0.05228748368562168,0.18178257951327956,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
295,1e+21,2048,exponential,0.4,2.3227733676089932,53.157264147244206,1.0,2.3778625513571736,7.408336647370514e+20,5.057424484604937e+19,2.0859209041689926e+20,1e+21,0.0,0.7408336647370514,0.050574244846049374,0.20859209041689927,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
295,1e+22,2048,exponential,0.4,5.641689467445054,249.4696961445652,1.0,2.165357445612757,8.44458334311307e+21,5.7648355622318545e+20,9.789331006637457e+20,1.0000000000000002e+22,0.0,0.8444583343113069,0.057648355622318535,0.09789331006637454,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
299,1e+19,2048,exponential,0.4,0.1316923258971518,10.0,0.5469041228426685,3.2841233084755865,7.901539553829109e+18,5.394117668747338e+17,1.559048679296158e+18,1e+19,0.0,0.7901539553829108,0.05394117668747338,0.15590486792961578,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
